,id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
2,53143,32,BlockedShot,0.7390000152587891,0.4640000152587891,0.020893296226859093,Etienne Capoue,h,572,OpenPlay,2015,RightFoot,248,Watford,Liverpool,3,0,2015-12-20 17:30:00,Almen Abdi,Pass
3,53144,32,SavedShot,0.9,0.3240000152587891,0.07606802880764008,Jurado,h,582,OpenPlay,2015,RightFoot,248,Watford,Liverpool,3,0,2015-12-20 17:30:00,Almen Abdi,Cross
4,53149,62,SavedShot,0.8719999694824219,0.43099998474121093,0.47945457696914673,Odion Ighalo,h,573,OpenPlay,2015,RightFoot,248,Watford,Liverpool,3,0,2015-12-20 17:30:00,Jurado,Throughball
5,53155,84,Goal,0.9290000152587891,0.5320000076293945,0.4399018883705139,Odion Ighalo,h,573,OpenPlay,2015,Head,248,Watford,Liverpool,3,0,2015-12-20 17:30:00,Valon Behrami,Cross
0,53140,8,BlockedShot,0.815,0.28100000381469725,0.020983656868338585,Nathaniel Clyne,a,603,OpenPlay,2015,RightFoot,248,Watford,Liverpool,3,0,2015-12-20 17:30:00,,Dispossessed
1,53141,10,SavedShot,0.7759999847412109,0.6409999847412109,0.015681464225053787,Philippe Coutinho,a,488,OpenPlay,2015,RightFoot,248,Watford,Liverpool,3,0,2015-12-20 17:30:00,Jordan Henderson,Chipped
2,53145,45,BlockedShot,0.9119999694824219,0.6079999923706054,0.06473595649003983,Adam Lallana,a,486,OpenPlay,2015,RightFoot,248,Watford,Liverpool,3,0,2015-12-20 17:30:00,Divock Origi,HeadPass
3,53146,46,MissedShots,0.9719999694824218,0.674000015258789,0.040799569338560104,Alberto Moreno,a,608,OpenPlay,2015,LeftFoot,248,Watford,Liverpool,3,0,2015-12-20 17:30:00,,None
4,53147,47,SavedShot,0.8919999694824219,0.33799999237060546,0.06421477347612381,Divock Origi,a,484,OpenPlay,2015,RightFoot,248,Watford,Liverpool,3,0,2015-12-20 17:30:00,Emre Can,Pass
5,53148,60,MissedShots,0.9059999847412109,0.62,0.021436678245663643,Adam Lallana,a,486,OpenPlay,2015,Head,248,Watford,Liverpool,3,0,2015-12-20 17:30:00,Jordan Henderson,Chipped
6,53150,65,SavedShot,0.8959999847412109,0.345,0.044235073029994965,Jordan Henderson,a,605,OpenPlay,2015,RightFoot,248,Watford,Liverpool,3,0,2015-12-20 17:30:00,Philippe Coutinho,Chipped
7,53151,71,SavedShot,0.7559999847412109,0.305,0.009735438041388988,Emre Can,a,604,OpenPlay,2015,RightFoot,248,Watford,Liverpool,3,0,2015-12-20 17:30:00,,None
8,53152,73,BlockedShot,0.8580000305175781,0.28100000381469725,0.021281082183122635,Jordon Ibe,a,481,OpenPlay,2015,RightFoot,248,Watford,Liverpool,3,0,2015-12-20 17:30:00,,None
9,53153,76,BlockedShot,0.8059999847412109,0.375,0.02536831982433796,Jordan Henderson,a,605,OpenPlay,2015,RightFoot,248,Watford,Liverpool,3,0,2015-12-20 17:30:00,,None
10,53154,78,MissedShots,0.889000015258789,0.615999984741211,0.035962969064712524,Christian Benteke,a,606,SetPiece,2015,Head,248,Watford,Liverpool,3,0,2015-12-20 17:30:00,Jordan Henderson,Chipped
11,53156,92,MissedShots,0.774000015258789,0.34200000762939453,0.011878052726387978,Jordon Ibe,a,481,OpenPlay,2015,LeftFoot,248,Watford,Liverpool,3,0,2015-12-20 17:30:00,Alberto Moreno,Chipped
0,54438,2,MissedShots,0.7809999847412109,0.7830000305175782,0.01812051236629486,Philippe Coutinho,h,488,OpenPlay,2015,RightFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Alberto Moreno,Pass
1,54439,9,BlockedShot,0.8780000305175781,0.3290000152587891,0.055402711033821106,Divock Origi,h,484,OpenPlay,2015,RightFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Roberto Firmino,Pass
2,54440,10,BlockedShot,0.8009999847412109,0.644000015258789,0.036801379173994064,Mamadou Sakho,h,485,FromCorner,2015,LeftFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Dejan Lovren,Pass
3,54441,10,BlockedShot,0.7980000305175782,0.6170000076293946,0.034419894218444824,Philippe Coutinho,h,488,OpenPlay,2015,RightFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Alberto Moreno,Pass
4,54442,11,MissedShots,0.7909999847412109,0.7530000305175781,0.012944052927196026,Adam Lallana,h,486,OpenPlay,2015,RightFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,,None
5,54443,11,MissedShots,0.874000015258789,0.4520000076293945,0.012965376488864422,Dejan Lovren,h,602,FromCorner,2015,Head,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Alberto Moreno,Aerial
6,54445,15,MissedShots,0.8230000305175781,0.5420000076293945,0.06290240585803986,Philippe Coutinho,h,488,OpenPlay,2015,RightFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Divock Origi,Pass
7,54446,16,MissedShots,0.8959999847412109,0.30700000762939456,0.05215264856815338,Adam Lallana,h,486,OpenPlay,2015,RightFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Jordan Henderson,Chipped
8,54447,17,BlockedShot,0.8119999694824219,0.6869999694824219,0.018313299864530563,Alberto Moreno,h,608,OpenPlay,2015,LeftFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Jordan Henderson,Chipped
9,54448,22,SavedShot,0.735,0.5029999923706054,0.018683599308133125,Emre Can,h,604,OpenPlay,2015,RightFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Nathaniel Clyne,Pass
10,54449,22,BlockedShot,0.87,0.28700000762939454,0.031825218349695206,Adam Lallana,h,486,FromCorner,2015,LeftFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Roberto Firmino,Pass
11,54450,23,MissedShots,0.7709999847412109,0.6419999694824219,0.019861452281475067,Philippe Coutinho,h,488,FromCorner,2015,RightFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Dejan Lovren,Pass
12,54451,23,MissedShots,0.925,0.375,0.03096221573650837,Mamadou Sakho,h,485,FromCorner,2015,Head,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Philippe Coutinho,Rebound
13,54452,24,SavedShot,0.9440000152587891,0.715,0.03691377863287926,Divock Origi,h,484,OpenPlay,2015,RightFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Jordan Henderson,TakeOn
14,54453,26,MissedShots,0.8719999694824219,0.31,0.03932558372616768,Divock Origi,h,484,OpenPlay,2015,LeftFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Adam Lallana,Pass
15,54455,32,SavedShot,0.855999984741211,0.49,0.03924435004591942,Dejan Lovren,h,602,SetPiece,2015,Head,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Jordan Henderson,Chipped
16,54456,32,BlockedShot,0.85,0.61,0.06270795315504074,Roberto Firmino,h,482,OpenPlay,2015,RightFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Philippe Coutinho,Chipped
17,54457,34,BlockedShot,0.8019999694824219,0.3370000076293945,0.027203738689422607,Adam Lallana,h,486,OpenPlay,2015,LeftFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,,None
18,54458,35,BlockedShot,0.769000015258789,0.6530000305175782,0.022977354004979134,Emre Can,h,604,OpenPlay,2015,RightFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Philippe Coutinho,Pass
19,54459,39,BlockedShot,0.72,0.629000015258789,0.0173947773873806,Alberto Moreno,h,608,OpenPlay,2015,LeftFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Emre Can,Pass
20,54462,59,MissedShots,0.9069999694824219,0.505,0.052316028624773026,Christian Benteke,h,606,OpenPlay,2015,Head,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Jordan Henderson,Aerial
21,54463,62,Goal,0.9069999694824219,0.49900001525878906,0.11435997486114502,Christian Benteke,h,606,OpenPlay,2015,RightFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Roberto Firmino,Cross
22,54465,77,MissedShots,0.745,0.48,0.029149167239665985,Emre Can,h,604,OpenPlay,2015,RightFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Roberto Firmino,Pass
23,54466,83,MissedShots,0.730999984741211,0.6580000305175782,0.0180098544806242,Philippe Coutinho,h,488,OpenPlay,2015,RightFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Roberto Firmino,Tackle
24,54467,86,MissedShots,0.8669999694824219,0.71,0.05313437804579735,Roberto Firmino,h,482,OpenPlay,2015,LeftFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,,None
25,54469,94,BlockedShot,0.885,0.48,0.4618561267852783,Christian Benteke,h,606,OpenPlay,2015,RightFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Roberto Firmino,Pass
0,54444,14,MissedShots,0.8690000152587891,0.4370000076293945,0.10385455936193466,Shinji Okazaki,a,754,OpenPlay,2015,LeftFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,N&#039;Golo Kanté,Pass
1,54454,27,MissedShots,0.875999984741211,0.41900001525878905,0.025372739881277084,Jamie Vardy,a,755,OpenPlay,2015,Head,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Marc Albrighton,Cross
2,54460,41,SavedShot,0.8190000152587891,0.48900001525878906,0.0705375224351883,Riyad Mahrez,a,750,OpenPlay,2015,LeftFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,N&#039;Golo Kanté,TakeOn
3,54461,45,SavedShot,0.8230000305175781,0.5279999923706055,0.05025682970881462,Jamie Vardy,a,755,SetPiece,2015,LeftFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,,None
4,54464,73,SavedShot,0.9219999694824219,0.5629999923706055,0.09626198559999466,Nathan Dyer,a,783,OpenPlay,2015,LeftFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Christian Fuchs,Cross
5,54468,88,BlockedShot,0.9290000152587891,0.46799999237060547,0.1003040298819542,Andy King,a,784,OpenPlay,2015,RightFoot,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Leonardo Ulloa,HeadPass
6,54470,95,MissedShots,0.894000015258789,0.555,0.05857933312654495,Andy King,a,784,OpenPlay,2015,Head,257,Liverpool,Leicester,1,0,2015-12-26 19:00:00,Marc Albrighton,Cross
0,53829,10,BlockedShot,0.730999984741211,0.37900001525878907,0.017213165760040283,Jack Rodwell,h,733,OpenPlay,2015,RightFoot,270,Sunderland,Liverpool,0,1,2015-12-30 23:45:00,Fabio Borini,Pass
1,53831,15,SavedShot,0.8069999694824219,0.4929999923706055,0.054062869399785995,Jermain Defoe,h,735,OpenPlay,2015,LeftFoot,270,Sunderland,Liverpool,0,1,2015-12-30 23:45:00,Lee Cattermole,Pass
2,53835,32,MissedShots,0.8669999694824219,0.6480000305175782,0.07093729823827744,Fabio Borini,h,737,OpenPlay,2015,RightFoot,270,Sunderland,Liverpool,0,1,2015-12-30 23:45:00,Patrick van Aanholt,Pass
3,53838,39,MissedShots,0.8059999847412109,0.5029999923706054,0.14215467870235443,Adam Johnson,h,929,DirectFreekick,2015,LeftFoot,270,Sunderland,Liverpool,0,1,2015-12-30 23:45:00,,Standard
4,53840,43,MissedShots,0.710999984741211,0.6840000152587891,0.015232420526444912,Patrick van Aanholt,h,730,OpenPlay,2015,RightFoot,270,Sunderland,Liverpool,0,1,2015-12-30 23:45:00,Yann M&#039;Vila,Pass
5,53842,49,BlockedShot,0.7619999694824219,0.49400001525878906,0.023498740047216415,Adam Johnson,h,929,SetPiece,2015,LeftFoot,270,Sunderland,Liverpool,0,1,2015-12-30 23:45:00,Fabio Borini,Pass
6,53843,53,SavedShot,0.8780000305175781,0.625999984741211,0.056225571781396866,Fabio Borini,h,737,OpenPlay,2015,RightFoot,270,Sunderland,Liverpool,0,1,2015-12-30 23:45:00,Patrick van Aanholt,TakeOn
7,53849,77,SavedShot,0.925,0.5309999847412109,0.10222671926021576,Duncan Watmore,h,919,FromCorner,2015,LeftFoot,270,Sunderland,Liverpool,0,1,2015-12-30 23:45:00,,BallTouch
0,53827,4,BlockedShot,0.8669999694824219,0.575,0.06470110267400742,Christian Benteke,a,606,FromCorner,2015,RightFoot,270,Sunderland,Liverpool,0,1,2015-12-30 23:45:00,,None
1,53828,4,SavedShot,0.700999984741211,0.4179999923706055,0.014450782909989357,Nathaniel Clyne,a,603,FromCorner,2015,RightFoot,270,Sunderland,Liverpool,0,1,2015-12-30 23:45:00,,BallTouch
2,53830,12,MissedShots,0.745999984741211,0.5179999923706055,0.0243794247508049,Philippe Coutinho,a,488,OpenPlay,2015,LeftFoot,270,Sunderland,Liverpool,0,1,2015-12-30 23:45:00,Dejan Lovren,Pass
3,53832,16,MissedShots,0.7719999694824219,0.649000015258789,0.06359148770570755,Philippe Coutinho,a,488,DirectFreekick,2015,RightFoot,270,Sunderland,Liverpool,0,1,2015-12-30 23:45:00,,Standard
4,53833,24,SavedShot,0.755,0.41700000762939454,0.025055106729269028,Roberto Firmino,a,482,OpenPlay,2015,RightFoot,270,Sunderland,Liverpool,0,1,2015-12-30 23:45:00,Dejan Lovren,Pass
5,53834,25,MissedShots,0.895,0.5329999923706055,0.06354843825101852,Dejan Lovren,a,602,FromCorner,2015,LeftFoot,270,Sunderland,Liverpool,0,1,2015-12-30 23:45:00,Alberto Moreno,Cross
6,53836,35,SavedShot,0.9269999694824219,0.4540000152587891,0.12494243681430817,Roberto Firmino,a,482,OpenPlay,2015,Head,270,Sunderland,Liverpool,0,1,2015-12-30 23:45:00,Nathaniel Clyne,Cross
7,53837,36,BlockedShot,0.7880000305175782,0.41,0.02755751833319664,Emre Can,a,604,OpenPlay,2015,RightFoot,270,Sunderland,Liverpool,0,1,2015-12-30 23:45:00,Christian Benteke,TakeOn
8,53839,42,BlockedShot,0.9,0.3529999923706055,0.05031950771808624,Jordan Henderson,a,605,FromCorner,2015,RightFoot,270,Sunderland,Liverpool,0,1,2015-12-30 23:45:00,Philippe Coutinho,Pass
9,53841,45,Goal,0.9180000305175782,0.47900001525878905,0.5055851936340332,Christian Benteke,a,606,OpenPlay,2015,RightFoot,270,Sunderland,Liverpool,0,1,2015-12-30 23:45:00,Adam Lallana,Pass
10,53844,61,BlockedShot,0.8619999694824219,0.555,0.10287515819072723,Philippe Coutinho,a,488,OpenPlay,2015,LeftFoot,270,Sunderland,Liverpool,0,1,2015-12-30 23:45:00,Christian Benteke,Pass
11,53845,61,MissedShots,0.8830000305175781,0.5979999923706054,0.09166780114173889,Philippe Coutinho,a,488,OpenPlay,2015,LeftFoot,270,Sunderland,Liverpool,0,1,2015-12-30 23:45:00,,Rebound
12,53846,70,SavedShot,0.8109999847412109,0.6580000305175782,0.04281556233763695,Philippe Coutinho,a,488,OpenPlay,2015,RightFoot,270,Sunderland,Liverpool,0,1,2015-12-30 23:45:00,Lucas Leiva,Pass
13,53847,73,MissedShots,0.9030000305175782,0.44,0.13571016490459442,Emre Can,a,604,OpenPlay,2015,LeftFoot,270,Sunderland,Liverpool,0,1,2015-12-30 23:45:00,Christian Benteke,Pass
14,53848,74,MissedShots,0.74,0.7330000305175781,0.021142063662409782,Philippe Coutinho,a,488,OpenPlay,2015,RightFoot,270,Sunderland,Liverpool,0,1,2015-12-30 23:45:00,Alberto Moreno,Pass
15,53850,87,MissedShots,0.870999984741211,0.51,0.12545718252658844,Jordon Ibe,a,481,OpenPlay,2015,RightFoot,270,Sunderland,Liverpool,0,1,2015-12-30 23:45:00,Roberto Firmino,Pass
16,53851,91,SavedShot,0.85,0.4570000076293945,0.3330603539943695,Christian Benteke,a,606,OpenPlay,2015,RightFoot,270,Sunderland,Liverpool,0,1,2015-12-30 23:45:00,Roberto Firmino,Throughball
0,52846,7,MissedShots,0.7909999847412109,0.2979999923706055,0.022292278707027435,Michail Antonio,h,531,OpenPlay,2015,RightFoot,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,Mark Noble,BallRecovery
1,52847,9,Goal,0.9430000305175781,0.5379999923706055,0.14571334421634674,Michail Antonio,h,531,OpenPlay,2015,Head,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,Enner Valencia,Cross
2,52848,12,SavedShot,0.9319999694824219,0.46299999237060546,0.14130178093910217,Andy Carroll,h,537,OpenPlay,2015,Head,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,Aaron Cresswell,Cross
3,52849,16,ShotOnPost,0.8069999694824219,0.799000015258789,0.015395447611808777,Manuel Lanzini,h,535,OpenPlay,2015,RightFoot,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,Enner Valencia,Pass
4,52850,16,MissedShots,0.935,0.53,0.14644259214401245,Michail Antonio,h,531,OpenPlay,2015,Head,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,Aaron Cresswell,Cross
5,52851,19,BlockedShot,0.924000015258789,0.6630000305175782,0.07899139076471329,Enner Valencia,h,539,OpenPlay,2015,LeftFoot,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,,None
6,52852,20,SavedShot,0.9019999694824219,0.5359999847412109,0.07249346375465393,Michail Antonio,h,531,FromCorner,2015,LeftFoot,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,Aaron Cresswell,Cross
7,52854,29,MissedShots,0.9019999694824219,0.3370000076293945,0.08222643285989761,Enner Valencia,h,539,OpenPlay,2015,LeftFoot,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,Michail Antonio,TakeOn
8,52861,41,BlockedShot,0.909000015258789,0.64,0.08687560260295868,Aaron Cresswell,h,534,OpenPlay,2015,LeftFoot,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,,None
9,52864,47,BlockedShot,0.6719999694824219,0.53,0.013150094076991081,Aaron Cresswell,h,534,OpenPlay,2015,LeftFoot,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,,BallRecovery
10,52868,53,SavedShot,0.885,0.5070000076293946,0.04728630930185318,Andy Carroll,h,537,OpenPlay,2015,Head,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,Michail Antonio,Pass
11,52869,54,Goal,0.9009999847412109,0.605,0.04233093187212944,Andy Carroll,h,537,OpenPlay,2015,Head,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,Mark Noble,Cross
12,52874,68,SavedShot,0.9519999694824218,0.47,0.1462777704000473,Andy Carroll,h,537,OpenPlay,2015,Head,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,Aaron Cresswell,Cross
13,52875,68,SavedShot,0.9590000152587891,0.5109999847412109,0.7714840173721313,Michail Antonio,h,531,OpenPlay,2015,LeftFoot,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,,Rebound
14,52876,70,MissedShots,0.835,0.5029999923706054,0.05158235877752304,Pedro Obiang,h,542,FromCorner,2015,RightFoot,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,,None
15,52877,74,SavedShot,0.9009999847412109,0.6020000076293945,0.11005766689777374,Andy Carroll,h,537,OpenPlay,2015,LeftFoot,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,Dimitri Payet,Cross
16,52883,84,SavedShot,0.909000015258789,0.28200000762939453,0.06658746302127838,Mark Noble,h,533,OpenPlay,2015,RightFoot,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,Michail Antonio,Pass
17,52884,89,SavedShot,0.8269999694824218,0.44599998474121094,0.13973228633403778,Cheikhou Kouyaté,h,532,OpenPlay,2015,RightFoot,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,Dimitri Payet,Throughball
0,52845,3,MissedShots,0.8119999694824219,0.33,0.03273334726691246,Jordon Ibe,a,481,OpenPlay,2015,RightFoot,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,Emre Can,Pass
1,52853,25,BlockedShot,0.7709999847412109,0.6040000152587891,0.01850195974111557,Alberto Moreno,a,608,FromCorner,2015,LeftFoot,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,,None
2,52855,29,BlockedShot,0.7390000152587891,0.5590000152587891,0.01730390265583992,Roberto Firmino,a,482,OpenPlay,2015,LeftFoot,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,Christian Benteke,HeadPass
3,52856,32,BlockedShot,0.7759999847412109,0.735999984741211,0.01765640452504158,Philippe Coutinho,a,488,OpenPlay,2015,RightFoot,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,Roberto Firmino,Pass
4,52857,33,BlockedShot,0.8830000305175781,0.5359999847412109,0.04616108536720276,Christian Benteke,a,606,FromCorner,2015,Head,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,Alberto Moreno,Cross
5,52858,33,SavedShot,0.955999984741211,0.5029999923706054,0.6835654377937317,Roberto Firmino,a,482,FromCorner,2015,RightFoot,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,Emre Can,Rebound
6,52859,36,MissedShots,0.775,0.47,0.03331208601593971,Roberto Firmino,a,482,OpenPlay,2015,RightFoot,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,Christian Benteke,Pass
7,52860,39,BlockedShot,0.685,0.610999984741211,0.0156111940741539,Philippe Coutinho,a,488,SetPiece,2015,RightFoot,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,Lucas Leiva,Pass
8,52862,44,BlockedShot,0.7380000305175781,0.664000015258789,0.015788478776812553,Alberto Moreno,a,608,OpenPlay,2015,LeftFoot,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,Emre Can,Pass
9,52863,46,ShotOnPost,0.8030000305175782,0.39099998474121095,0.02909509651362896,Emre Can,a,604,OpenPlay,2015,RightFoot,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,Roberto Firmino,Pass
10,52866,47,MissedShots,0.7380000305175781,0.445,0.018997453153133392,Philippe Coutinho,a,488,OpenPlay,2015,RightFoot,271,West Ham,Liverpool,2,0,2016-01-02 16:45:00,Jordon Ibe,Pass
